,trial,center_dist_mean,center_dist_std,edge_dist_mean,edge_dist_std,speed_mean,speed_std,acceleration_mean,acceleration_std,rmssd_mean,rmssd_std
0,7,2.1118375566115737,0.525130517559437,0.8257437409425978,0.3627775105749461,0.34820734642491397,0.2379656770872243,0.29457952423128286,0.27555694375396866,71.30642514712481,67.2012577966136
1,11,,,,,,,,,,
2,15,2.265179672015152,0.7690173075897456,0.766521172625927,0.42858674580587475,0.28392803268848144,0.13411035648322928,0.3215555486719146,0.18848802310026522,138.21517715161187,115.48753747932028
